loan_size,interest_rate,homeowner,borrower_income,debt_to_income,num_of_accounts,derogatory_marks,total_debt,loan_status
6500.0,5.879,own,35900,0.16434540389972144,1,0,5900,low_risk
10300.0,7.511,own,51300,0.4152046783625731,4,1,21300,low_risk
9200.0,7.029,mortgage,46700,0.3576017130620985,3,0,16700,low_risk
10800.0,7.697,mortgage,53000,0.4339622641509434,5,1,23000,low_risk
10100.0,7.41,mortgage,50300,0.40357852882703776,4,1,20300,low_risk
10000.0,7.392,mortgage,50200,0.40239043824701193,4,1,20200,low_risk
9700.0,7.228,rent,48600,0.38271604938271603,4,0,18600,low_risk
10700.0,7.665,own,52700,0.4307400379506641,5,1,22700,low_risk
10400.0,7.554,mortgage,51700,0.4197292069632495,4,1,21700,low_risk
7600.0,6.346,mortgage,40300,0.2555831265508685,2,0,10300,low_risk
8500.0,6.753,own,44100,0.3197278911564626,3,0,14100,low_risk
10200.0,7.479,rent,51000,0.4117647058823529,4,1,21000,low_risk
10300.0,7.508,mortgage,51300,0.4152046783625731,4,1,21300,low_risk
11300.0,7.92,mortgage,55100,0.455535390199637,5,1,25100,low_risk
8600.0,6.791,own,44500,0.3258426966292135,3,0,14500,low_risk
8500.0,6.752,mortgage,44100,0.3197278911564626,3,0,14100,low_risk
8800.0,6.844,rent,45000,0.3333333333333333,3,0,15000,low_risk
10700.0,7.654,mortgage,52600,0.4296577946768061,5,1,22600,low_risk
8200.0,6.607,mortgage,42800,0.29906542056074764,2,0,12800,low_risk
9200.0,7.018,mortgage,46600,0.3562231759656652,3,0,16600,low_risk
7400.0,6.254,mortgage,39400,0.23857868020304568,2,0,9400,low_risk
9400.0,7.122,mortgage,47600,0.3697478991596639,3,0,17600,low_risk
8300.0,6.651,mortgage,43200,0.3055555555555556,2,0,13200,low_risk
8800.0,6.877,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
11900.0,8.171,mortgage,57500,0.4782608695652174,6,1,27500,low_risk
9500.0,7.17,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
10400.0,7.547,mortgage,51600,0.4186046511627907,4,1,21600,low_risk
7900.0,6.482,mortgage,41600,0.27884615384615385,2,0,11600,low_risk
10200.0,7.448,mortgage,50700,0.40828402366863903,4,1,20700,low_risk
9800.0,7.271,mortgage,49000,0.3877551020408163,4,0,19000,low_risk
8500.0,6.758,mortgage,44200,0.3212669683257919,3,0,14200,low_risk
10100.0,7.431,mortgage,50500,0.40594059405940597,4,1,20500,low_risk
9300.0,7.093,mortgage,47300,0.3657505285412262,3,0,17300,low_risk
8000.0,6.538,mortgage,42100,0.28741092636579574,2,0,12100,low_risk
8600.0,6.781,own,44400,0.32432432432432434,3,0,14400,low_risk
9100.0,6.99,own,46400,0.35344827586206895,3,0,16400,low_risk
9100.0,6.987,mortgage,46400,0.35344827586206895,3,0,16400,low_risk
10500.0,7.573,own,51900,0.42196531791907516,4,1,21900,low_risk
9000.0,6.963,mortgage,46100,0.3492407809110629,3,0,16100,low_risk
10900.0,7.752,mortgage,53500,0.4392523364485981,5,1,23500,low_risk
9400.0,7.109,mortgage,47500,0.3684210526315789,3,0,17500,low_risk
7900.0,6.5,mortgage,41800,0.2822966507177033,2,0,11800,low_risk
8700.0,6.806,own,44600,0.3273542600896861,3,0,14600,low_risk
9900.0,7.326,rent,49500,0.3939393939393939,4,0,19500,low_risk
10500.0,7.583,mortgage,52000,0.4230769230769231,4,1,22000,low_risk
9700.0,7.259,mortgage,48900,0.38650306748466257,4,0,18900,low_risk
10000.0,7.395,own,50200,0.40239043824701193,4,1,20200,low_risk
10200.0,7.48,own,51000,0.4117647058823529,4,1,21000,low_risk
10900.0,7.759,own,53600,0.44029850746268656,5,1,23600,low_risk
9200.0,7.045,own,46900,0.3603411513859275,3,0,16900,low_risk
9400.0,7.115,mortgage,47600,0.3697478991596639,3,0,17600,low_risk
10300.0,7.501,rent,51200,0.4140625,4,1,21200,low_risk
8800.0,6.867,own,45200,0.336283185840708,3,0,15200,low_risk
8200.0,6.621,mortgage,42900,0.3006993006993007,2,0,12900,low_risk
9800.0,7.274,own,49000,0.3877551020408163,4,0,19000,low_risk
10600.0,7.648,mortgage,52600,0.4296577946768061,5,1,22600,low_risk
8900.0,6.918,mortgage,45700,0.3435448577680525,3,0,15700,low_risk
7800.0,6.432,mortgage,41100,0.27007299270072993,2,0,11100,low_risk
8000.0,6.51,own,41900,0.2840095465393795,2,0,11900,low_risk
9200.0,7.056,mortgage,47000,0.3617021276595745,3,0,17000,low_risk
6500.0,5.894,mortgage,36100,0.16897506925207756,1,0,6100,low_risk
10200.0,7.475,own,50900,0.4106090373280943,4,1,20900,low_risk
9600.0,7.223,mortgage,48600,0.38271604938271603,4,0,18600,low_risk
7900.0,6.493,rent,41700,0.2805755395683453,2,0,11700,low_risk
9000.0,6.94,own,45900,0.3464052287581699,3,0,15900,low_risk
8400.0,6.705,mortgage,43700,0.3135011441647597,3,0,13700,low_risk
9300.0,7.083,own,47300,0.3657505285412262,3,0,17300,low_risk
8400.0,6.684,mortgage,43500,0.3103448275862069,3,0,13500,low_risk
9400.0,7.129,own,47700,0.3710691823899371,3,0,17700,low_risk
9500.0,7.143,rent,47800,0.3723849372384937,4,0,17800,low_risk
8900.0,6.917,mortgage,45700,0.3435448577680525,3,0,15700,low_risk
9000.0,6.957,own,46100,0.3492407809110629,3,0,16100,low_risk
8800.0,6.87,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
8900.0,6.922,own,45700,0.3435448577680525,3,0,15700,low_risk
9500.0,7.156,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
9600.0,7.214,mortgage,48500,0.38144329896907214,4,0,18500,low_risk
9400.0,7.125,mortgage,47600,0.3697478991596639,3,0,17600,low_risk
9800.0,7.282,own,49100,0.3890020366598778,4,0,19100,low_risk
7200.0,6.192,own,38900,0.22879177377892032,1,0,8900,low_risk
9000.0,6.951,mortgage,46000,0.34782608695652173,3,0,16000,low_risk
9000.0,6.93,own,45800,0.34497816593886466,3,0,15800,low_risk
8200.0,6.59,mortgage,42600,0.29577464788732394,2,0,12600,low_risk
9700.0,7.235,mortgage,48700,0.3839835728952772,4,0,18700,low_risk
9300.0,7.095,mortgage,47400,0.3670886075949367,3,0,17400,low_risk
9600.0,7.21,own,48400,0.38016528925619836,4,0,18400,low_risk
9300.0,7.096,mortgage,47400,0.3670886075949367,3,0,17400,low_risk
9900.0,7.339,mortgage,49700,0.3963782696177062,4,0,19700,low_risk
9700.0,7.264,rent,49000,0.3877551020408163,4,0,19000,low_risk
12000.0,8.211,own,57900,0.48186528497409326,6,1,27900,low_risk
8100.0,6.563,own,42400,0.29245283018867924,2,0,12400,low_risk
9700.0,7.227,mortgage,48600,0.38271604938271603,4,0,18600,low_risk
8600.0,6.791,mortgage,44500,0.3258426966292135,3,0,14500,low_risk
10200.0,7.473,mortgage,50900,0.4106090373280943,4,1,20900,low_risk
7100.0,6.148,own,38400,0.21875,1,0,8400,low_risk
11300.0,7.933,own,55300,0.45750452079566006,5,1,25300,low_risk
8400.0,6.695,mortgage,43600,0.3119266055045872,3,0,13600,low_risk
9100.0,7.013,own,46600,0.3562231759656652,3,0,16600,low_risk
8000.0,6.523,own,42000,0.2857142857142857,2,0,12000,low_risk
9500.0,7.167,mortgage,48000,0.375,4,0,18000,low_risk
8500.0,6.738,mortgage,44000,0.3181818181818182,3,0,14000,low_risk
7600.0,6.336,rent,40200,0.2537313432835821,2,0,10200,low_risk
8300.0,6.657,mortgage,43200,0.3055555555555556,2,0,13200,low_risk
9900.0,7.316,mortgage,49400,0.39271255060728744,4,0,19400,low_risk
8900.0,6.913,own,45700,0.3435448577680525,3,0,15700,low_risk
8900.0,6.919,mortgage,45700,0.3435448577680525,3,0,15700,low_risk
7700.0,6.402,mortgage,40800,0.2647058823529412,2,0,10800,low_risk
8400.0,6.681,mortgage,43500,0.3103448275862069,3,0,13500,low_risk
7400.0,6.25,mortgage,39400,0.23857868020304568,2,0,9400,low_risk
9200.0,7.049,rent,46900,0.3603411513859275,3,0,16900,low_risk
10900.0,7.74,rent,53400,0.43820224719101125,5,1,23400,low_risk
8900.0,6.921,mortgage,45700,0.3435448577680525,3,0,15700,low_risk
8800.0,6.856,mortgage,45100,0.3348115299334812,3,0,15100,low_risk
10400.0,7.559,own,51700,0.4197292069632495,4,1,21700,low_risk
9600.0,7.185,rent,48200,0.3775933609958506,4,0,18200,low_risk
9100.0,7.005,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
10700.0,7.664,mortgage,52700,0.4307400379506641,5,1,22700,low_risk
8800.0,6.88,own,45300,0.33774834437086093,3,0,15300,low_risk
8000.0,6.544,mortgage,42200,0.2890995260663507,2,0,12200,low_risk
7100.0,6.126,mortgage,38200,0.21465968586387435,1,0,8200,low_risk
9200.0,7.048,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
7800.0,6.439,mortgage,41200,0.27184466019417475,2,0,11200,low_risk
10200.0,7.44,mortgage,50600,0.40711462450592883,4,1,20600,low_risk
10600.0,7.647,own,52600,0.4296577946768061,5,1,22600,low_risk
8300.0,6.639,mortgage,43100,0.3039443155452436,2,0,13100,low_risk
8900.0,6.896,own,45500,0.34065934065934067,3,0,15500,low_risk
9200.0,7.045,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
8300.0,6.663,rent,43300,0.3071593533487298,2,0,13300,low_risk
8400.0,6.701,own,43700,0.3135011441647597,3,0,13700,low_risk
8800.0,6.879,mortgage,45300,0.33774834437086093,3,0,15300,low_risk
8600.0,6.786,mortgage,44500,0.3258426966292135,3,0,14500,low_risk
10500.0,7.582,own,51900,0.42196531791907516,4,1,21900,low_risk
9200.0,7.031,mortgage,46800,0.358974358974359,3,0,16800,low_risk
6400.0,5.838,mortgage,35500,0.15492957746478872,1,0,5500,low_risk
8900.0,6.912,mortgage,45600,0.34210526315789475,3,0,15600,low_risk
11000.0,7.789,own,53900,0.44341372912801486,5,1,23900,low_risk
8500.0,6.725,mortgage,43900,0.31662870159453305,3,0,13900,low_risk
9500.0,7.157,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
10400.0,7.553,mortgage,51700,0.4197292069632495,4,1,21700,low_risk
11100.0,7.852,own,54500,0.44954128440366975,5,1,24500,low_risk
8300.0,6.661,mortgage,43300,0.3071593533487298,2,0,13300,low_risk
9800.0,7.294,own,49200,0.3902439024390244,4,0,19200,low_risk
9400.0,7.124,own,47600,0.3697478991596639,3,0,17600,low_risk
11000.0,7.806,rent,54100,0.4454713493530499,5,1,24100,low_risk
9800.0,7.279,rent,49100,0.3890020366598778,4,0,19100,low_risk
10100.0,7.418,own,50400,0.40476190476190477,4,1,20400,low_risk
9200.0,7.047,own,46900,0.3603411513859275,3,0,16900,low_risk
9600.0,7.185,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
12500.0,8.419,own,59800,0.4983277591973244,6,1,29800,low_risk
7900.0,6.489,mortgage,41700,0.2805755395683453,2,0,11700,low_risk
10200.0,7.439,rent,50600,0.40711462450592883,4,1,20600,low_risk
10000.0,7.369,rent,49900,0.39879759519038077,4,0,19900,low_risk
10200.0,7.459,mortgage,50800,0.4094488188976378,4,1,20800,low_risk
9200.0,7.044,own,46900,0.3603411513859275,3,0,16900,low_risk
9700.0,7.268,own,49000,0.3877551020408163,4,0,19000,low_risk
10200.0,7.47,own,50900,0.4106090373280943,4,1,20900,low_risk
8600.0,6.797,own,44600,0.3273542600896861,3,0,14600,low_risk
10100.0,7.424,mortgage,50500,0.40594059405940597,4,1,20500,low_risk
10100.0,7.409,own,50300,0.40357852882703776,4,1,20300,low_risk
7500.0,6.298,mortgage,39900,0.24812030075187969,2,0,9900,low_risk
10700.0,7.668,own,52800,0.4318181818181818,5,1,22800,low_risk
10000.0,7.367,own,49900,0.39879759519038077,4,0,19900,low_risk
9100.0,7.01,mortgage,46600,0.3562231759656652,3,0,16600,low_risk
8100.0,6.586,mortgage,42600,0.29577464788732394,2,0,12600,low_risk
8500.0,6.747,mortgage,44100,0.3197278911564626,3,0,14100,low_risk
7300.0,6.208,own,39000,0.23076923076923078,2,0,9000,low_risk
9900.0,7.333,own,49600,0.3951612903225806,4,0,19600,low_risk
8700.0,6.819,mortgage,44800,0.33035714285714285,3,0,14800,low_risk
8900.0,6.894,own,45500,0.34065934065934067,3,0,15500,low_risk
9800.0,7.31,mortgage,49400,0.39271255060728744,4,0,19400,low_risk
8000.0,6.518,mortgage,41900,0.2840095465393795,2,0,11900,low_risk
8700.0,6.842,mortgage,45000,0.3333333333333333,3,0,15000,low_risk
8500.0,6.748,mortgage,44100,0.3197278911564626,3,0,14100,low_risk
11600.0,8.053,rent,56400,0.46808510638297873,5,1,26400,low_risk
9600.0,7.225,rent,48600,0.38271604938271603,4,0,18600,low_risk
9500.0,7.175,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
10300.0,7.509,own,51300,0.4152046783625731,4,1,21300,low_risk
10400.0,7.545,mortgage,51600,0.4186046511627907,4,1,21600,low_risk
10700.0,7.672,own,52800,0.4318181818181818,5,1,22800,low_risk
8700.0,6.803,own,44600,0.3273542600896861,3,0,14600,low_risk
9800.0,7.303,mortgage,49300,0.39148073022312374,4,0,19300,low_risk
11600.0,8.054,own,56400,0.46808510638297873,5,1,26400,low_risk
9800.0,7.307,mortgage,49400,0.39271255060728744,4,0,19400,low_risk
8600.0,6.792,mortgage,44500,0.3258426966292135,3,0,14500,low_risk
9900.0,7.325,mortgage,49500,0.3939393939393939,4,0,19500,low_risk
9000.0,6.968,mortgage,46200,0.35064935064935066,3,0,16200,low_risk
11000.0,7.8,own,54000,0.4444444444444444,5,1,24000,low_risk
10800.0,7.712,mortgage,53200,0.43609022556390975,5,1,23200,low_risk
10300.0,7.508,rent,51300,0.4152046783625731,4,1,21300,low_risk
9100.0,7.002,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
8500.0,6.756,own,44200,0.3212669683257919,3,0,14200,low_risk
9900.0,7.323,mortgage,49500,0.3939393939393939,4,0,19500,low_risk
8700.0,6.801,own,44600,0.3273542600896861,3,0,14600,low_risk
18100.0,10.809,mortgage,82300,0.6354799513973268,11,2,52300,low_risk
10700.0,7.669,mortgage,52800,0.4318181818181818,5,1,22800,low_risk
10900.0,7.756,own,53600,0.44029850746268656,5,1,23600,low_risk
9500.0,7.182,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
10600.0,7.642,rent,52500,0.42857142857142855,5,1,22500,low_risk
9700.0,7.226,mortgage,48600,0.38271604938271603,4,0,18600,low_risk
8900.0,6.9,own,45500,0.34065934065934067,3,0,15500,low_risk
8000.0,6.526,rent,42000,0.2857142857142857,2,0,12000,low_risk
10300.0,7.512,mortgage,51300,0.4152046783625731,4,1,21300,low_risk
7400.0,6.275,own,39600,0.24242424242424243,2,0,9600,low_risk
11000.0,7.816,mortgage,54100,0.4454713493530499,5,1,24100,low_risk
9700.0,7.26,own,48900,0.38650306748466257,4,0,18900,low_risk
10600.0,7.628,mortgage,52400,0.42748091603053434,5,1,22400,low_risk
9200.0,7.049,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
10100.0,7.418,mortgage,50400,0.40476190476190477,4,1,20400,low_risk
8900.0,6.908,mortgage,45600,0.34210526315789475,3,0,15600,low_risk
9800.0,7.303,mortgage,49300,0.39148073022312374,4,0,19300,low_risk
11100.0,7.843,own,54400,0.4485294117647059,5,1,24400,low_risk
9500.0,7.181,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
9200.0,7.03,own,46800,0.358974358974359,3,0,16800,low_risk
8700.0,6.81,mortgage,44700,0.3288590604026846,3,0,14700,low_risk
7400.0,6.275,own,39600,0.24242424242424243,2,0,9600,low_risk
10900.0,7.772,own,53700,0.441340782122905,5,1,23700,low_risk
8000.0,6.526,own,42000,0.2857142857142857,2,0,12000,low_risk
9300.0,7.098,own,47400,0.3670886075949367,3,0,17400,low_risk
9600.0,7.226,own,48600,0.38271604938271603,4,0,18600,low_risk
9200.0,7.045,mortgage,46900,0.3603411513859275,3,0,16900,low_risk
10800.0,7.706,mortgage,53100,0.4350282485875706,5,1,23100,low_risk
7400.0,6.278,own,39700,0.24433249370277077,2,0,9700,low_risk
9000.0,6.959,mortgage,46100,0.3492407809110629,3,0,16100,low_risk
9600.0,7.188,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
9700.0,7.266,mortgage,49000,0.3877551020408163,4,0,19000,low_risk
10500.0,7.599,mortgage,52100,0.42418426103646834,4,1,22100,low_risk
9000.0,6.947,own,46000,0.34782608695652173,3,0,16000,low_risk
9800.0,7.283,mortgage,49100,0.3890020366598778,4,0,19100,low_risk
8800.0,6.861,own,45200,0.336283185840708,3,0,15200,low_risk
11200.0,7.89,mortgage,54800,0.45255474452554745,5,1,24800,low_risk
8600.0,6.789,rent,44500,0.3258426966292135,3,0,14500,low_risk
10000.0,7.359,own,49900,0.39879759519038077,4,0,19900,low_risk
9100.0,6.989,mortgage,46400,0.35344827586206895,3,0,16400,low_risk
10400.0,7.561,own,51800,0.42084942084942084,4,1,21800,low_risk
8500.0,6.722,mortgage,43900,0.31662870159453305,3,0,13900,low_risk
9300.0,7.073,own,47200,0.3644067796610169,3,0,17200,low_risk
8800.0,6.86,mortgage,45200,0.336283185840708,3,0,15200,low_risk
9500.0,7.147,mortgage,47900,0.3736951983298539,4,0,17900,low_risk
10200.0,7.455,mortgage,50800,0.4094488188976378,4,1,20800,low_risk
10800.0,7.711,mortgage,53200,0.43609022556390975,5,1,23200,low_risk
7300.0,6.227,own,39200,0.23469387755102042,2,0,9200,low_risk
9000.0,6.965,own,46100,0.3492407809110629,3,0,16100,low_risk
8000.0,6.532,mortgage,42100,0.28741092636579574,2,0,12100,low_risk
10500.0,7.601,own,52100,0.42418426103646834,4,1,22100,low_risk
9700.0,7.231,mortgage,48600,0.38271604938271603,4,0,18600,low_risk
8800.0,6.846,mortgage,45000,0.3333333333333333,3,0,15000,low_risk
8600.0,6.759,mortgage,44200,0.3212669683257919,3,0,14200,low_risk
8100.0,6.564,mortgage,42400,0.29245283018867924,2,0,12400,low_risk
8500.0,6.751,rent,44100,0.3197278911564626,3,0,14100,low_risk
9500.0,7.16,mortgage,48000,0.375,4,0,18000,low_risk
9600.0,7.202,own,48400,0.38016528925619836,4,0,18400,low_risk
11300.0,7.933,own,55300,0.45750452079566006,5,1,25300,low_risk
10700.0,7.675,mortgage,52800,0.4318181818181818,5,1,22800,low_risk
19600.0,11.468,mortgage,88500,0.6610169491525424,13,2,58500,low_risk
7800.0,6.425,own,41100,0.27007299270072993,2,0,11100,low_risk
8100.0,6.564,mortgage,42400,0.29245283018867924,2,0,12400,low_risk
8200.0,6.63,mortgage,43000,0.3023255813953488,2,0,13000,low_risk
10500.0,7.599,mortgage,52100,0.42418426103646834,4,1,22100,low_risk
9900.0,7.35,own,49800,0.39759036144578314,4,0,19800,low_risk
11200.0,7.875,rent,54700,0.4515539305301645,5,1,24700,low_risk
9200.0,7.026,mortgage,46700,0.3576017130620985,3,0,16700,low_risk
9600.0,7.201,mortgage,48400,0.38016528925619836,4,0,18400,low_risk
8600.0,6.8,mortgage,44600,0.3273542600896861,3,0,14600,low_risk
9800.0,7.271,own,49000,0.3877551020408163,4,0,19000,low_risk
12000.0,8.23,own,58000,0.4827586206896552,6,1,28000,low_risk
9000.0,6.965,mortgage,46100,0.3492407809110629,3,0,16100,low_risk
9600.0,7.19,mortgage,48300,0.37888198757763975,4,0,18300,low_risk
7700.0,6.41,mortgage,40900,0.2665036674816626,2,0,10900,low_risk
8800.0,6.87,mortgage,45200,0.336283185840708,3,0,15200,low_risk
7900.0,6.503,mortgage,41800,0.2822966507177033,2,0,11800,low_risk
8600.0,6.776,mortgage,44400,0.32432432432432434,3,0,14400,low_risk
11300.0,7.91,mortgage,55000,0.45454545454545453,5,1,25000,low_risk
8700.0,6.823,mortgage,44800,0.33035714285714285,3,0,14800,low_risk
9900.0,7.313,mortgage,49400,0.39271255060728744,4,0,19400,low_risk
10600.0,7.642,mortgage,52500,0.42857142857142855,5,1,22500,low_risk
10200.0,7.46,mortgage,50800,0.4094488188976378,4,1,20800,low_risk
9000.0,6.964,mortgage,46100,0.3492407809110629,3,0,16100,low_risk
11100.0,7.836,rent,54300,0.44751381215469616,5,1,24300,low_risk
8400.0,6.708,rent,43700,0.3135011441647597,3,0,13700,low_risk
7600.0,6.335,mortgage,40200,0.2537313432835821,2,0,10200,low_risk
8600.0,6.774,own,44300,0.3227990970654628,3,0,14300,low_risk
8300.0,6.656,own,43200,0.3055555555555556,2,0,13200,low_risk
9000.0,6.966,mortgage,46200,0.35064935064935066,3,0,16200,low_risk
9600.0,7.215,own,48500,0.38144329896907214,4,0,18500,low_risk
10100.0,7.397,mortgage,50200,0.40239043824701193,4,1,20200,low_risk
9900.0,7.327,mortgage,49500,0.3939393939393939,4,0,19500,low_risk
7600.0,6.356,mortgage,40400,0.25742574257425743,2,0,10400,low_risk
9200.0,7.036,mortgage,46800,0.358974358974359,3,0,16800,low_risk
12100.0,8.261,mortgage,58300,0.4854202401372213,6,1,28300,low_risk
9600.0,7.211,mortgage,48500,0.38144329896907214,4,0,18500,low_risk
9400.0,7.116,own,47600,0.3697478991596639,3,0,17600,low_risk
9200.0,7.022,mortgage,46700,0.3576017130620985,3,0,16700,low_risk
10800.0,7.71,mortgage,53200,0.43609022556390975,5,1,23200,low_risk
7100.0,6.154,own,38500,0.22077922077922077,1,0,8500,low_risk
10000.0,7.389,mortgage,50100,0.40119760479041916,4,1,20100,low_risk
8500.0,6.728,own,43900,0.31662870159453305,3,0,13900,low_risk
9200.0,7.052,mortgage,47000,0.3617021276595745,3,0,17000,low_risk
9500.0,7.174,own,48100,0.3762993762993763,4,0,18100,low_risk
8400.0,6.68,mortgage,43500,0.3103448275862069,3,0,13500,low_risk
10700.0,7.656,mortgage,52600,0.4296577946768061,5,1,22600,low_risk
9500.0,7.179,mortgage,48200,0.3775933609958506,4,0,18200,low_risk
11400.0,7.961,mortgage,55500,0.4594594594594595,5,1,25500,low_risk
9500.0,7.167,mortgage,48000,0.375,4,0,18000,low_risk
8800.0,6.848,own,45000,0.3333333333333333,3,0,15000,low_risk
7700.0,6.398,mortgage,40800,0.2647058823529412,2,0,10800,low_risk
10300.0,7.508,mortgage,51300,0.4152046783625731,4,1,21300,low_risk
8100.0,6.567,own,42400,0.29245283018867924,2,0,12400,low_risk
9800.0,7.27,mortgage,49000,0.3877551020408163,4,0,19000,low_risk
9700.0,7.263,own,48900,0.38650306748466257,4,0,18900,low_risk
8800.0,6.858,mortgage,45100,0.3348115299334812,3,0,15100,low_risk
10300.0,7.498,mortgage,51200,0.4140625,4,1,21200,low_risk
9800.0,7.295,own,49200,0.3902439024390244,4,0,19200,low_risk
9600.0,7.211,own,48500,0.38144329896907214,4,0,18500,low_risk
8800.0,6.86,mortgage,45200,0.336283185840708,3,0,15200,low_risk
8300.0,6.638,mortgage,43100,0.3039443155452436,2,0,13100,low_risk
9200.0,7.055,own,47000,0.3617021276595745,3,0,17000,low_risk
10500.0,7.606,mortgage,52200,0.42528735632183906,4,1,22200,low_risk
9300.0,7.086,rent,47300,0.3657505285412262,3,0,17300,low_risk
9600.0,7.219,mortgage,48500,0.38144329896907214,4,0,18500,low_risk
6600.0,5.947,own,36600,0.18032786885245902,1,0,6600,low_risk
8900.0,6.919,rent,45700,0.3435448577680525,3,0,15700,low_risk
9300.0,7.083,mortgage,47300,0.3657505285412262,3,0,17300,low_risk
10300.0,7.511,mortgage,51300,0.4152046783625731,4,1,21300,low_risk
8600.0,6.762,own,44200,0.3212669683257919,3,0,14200,low_risk
10500.0,7.569,mortgage,51800,0.42084942084942084,4,1,21800,low_risk
9800.0,7.275,mortgage,49100,0.3890020366598778,4,0,19100,low_risk
10600.0,7.616,own,52300,0.42638623326959846,5,1,22300,low_risk
10300.0,7.488,mortgage,51100,0.41291585127201563,4,1,21100,low_risk
9500.0,7.147,own,47900,0.3736951983298539,4,0,17900,low_risk
10500.0,7.605,mortgage,52200,0.42528735632183906,4,1,22200,low_risk
10000.0,7.36,own,49900,0.39879759519038077,4,0,19900,low_risk
10500.0,7.571,own,51800,0.42084942084942084,4,1,21800,low_risk
7400.0,6.261,mortgage,39500,0.24050632911392406,2,0,9500,low_risk
8600.0,6.768,mortgage,44300,0.3227990970654628,3,0,14300,low_risk
9800.0,7.306,mortgage,49400,0.39271255060728744,4,0,19400,low_risk
9500.0,7.142,mortgage,47800,0.3723849372384937,4,0,17800,low_risk
10100.0,7.432,mortgage,50500,0.40594059405940597,4,1,20500,low_risk
10800.0,7.698,mortgage,53000,0.4339622641509434,5,1,23000,low_risk
8500.0,6.756,own,44200,0.3212669683257919,3,0,14200,low_risk
7500.0,6.297,own,39900,0.24812030075187969,2,0,9900,low_risk
9900.0,7.336,mortgage,49600,0.3951612903225806,4,0,19600,low_risk
11900.0,8.176,own,57500,0.4782608695652174,6,1,27500,low_risk
10200.0,7.449,rent,50700,0.40828402366863903,4,1,20700,low_risk
9100.0,6.978,own,46300,0.35205183585313177,3,0,16300,low_risk
6600.0,5.948,mortgage,36600,0.18032786885245902,1,0,6600,low_risk
11600.0,8.054,own,56400,0.46808510638297873,5,1,26400,low_risk
8000.0,6.52,own,42000,0.2857142857142857,2,0,12000,low_risk
8200.0,6.628,own,43000,0.3023255813953488,2,0,13000,low_risk
10700.0,7.69,own,53000,0.4339622641509434,5,1,23000,low_risk
8000.0,6.546,rent,42200,0.2890995260663507,2,0,12200,low_risk
9500.0,7.159,own,48000,0.375,4,0,18000,low_risk
8400.0,6.707,mortgage,43700,0.3135011441647597,3,0,13700,low_risk
9500.0,7.155,rent,47900,0.3736951983298539,4,0,17900,low_risk
10100.0,7.437,own,50600,0.40711462450592883,4,1,20600,low_risk
9500.0,7.167,mortgage,48000,0.375,4,0,18000,low_risk
9800.0,7.284,own,49100,0.3890020366598778,4,0,19100,low_risk
9200.0,7.035,mortgage,46800,0.358974358974359,3,0,16800,low_risk
10500.0,7.593,mortgage,52100,0.42418426103646834,4,1,22100,low_risk
10500.0,7.595,mortgage,52100,0.42418426103646834,4,1,22100,low_risk
10600.0,7.625,own,52400,0.42748091603053434,5,1,22400,low_risk
8400.0,6.683,own,43500,0.3103448275862069,3,0,13500,low_risk
11500.0,7.999,own,55900,0.46332737030411447,5,1,25900,low_risk
9600.0,7.226,own,48600,0.38271604938271603,4,0,18600,low_risk
9800.0,7.294,mortgage,49200,0.3902439024390244,4,0,19200,low_risk
9100.0,6.999,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
9100.0,7.002,mortgage,46500,0.3548387096774194,3,0,16500,low_risk
8700.0,6.807,mortgage,44700,0.3288590604026846,3,0,14700,low_risk
10200.0,7.46,mortgage,50800,0.4094488188976378,4,1,20800,low_risk
10000.0,7.355,mortgage,49800,0.39759036144578314,4,0,19800,low_risk
9100.0,6.975,own,46200,0.35064935064935066,3,0,16200,low_risk
8200.0,6.625,rent,42900,0.3006993006993007,2,0,12900,low_risk
9900.0,7.332,rent,49600,0.3951612903225806,4,0,19600,low_risk
7900.0,6.472,mortgage,41500,0.27710843373493976,2,0,11500,low_risk
9400.0,7.11,mortgage,47500,0.3684210526315789,3,0,17500,low_risk
7600.0,6.345,mortgage,40300,0.2555831265508685,2,0,10300,low_risk
9600.0,7.205,mortgage,48400,0.38016528925619836,4,0,18400,low_risk
9100.0,6.997,own,46400,0.35344827586206895,3,0,16400,low_risk
9400.0,7.122,rent,47600,0.3697478991596639,3,0,17600,low_risk
9500.0,7.172,mortgage,48100,0.3762993762993763,4,0,18100,low_risk
11700.0,8.077,mortgage,56600,0.46996466431095407,5,1,26600,low_risk
